0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
黄瓜园,西城,101112625616,740,147411元/平米,1980年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,中楼层 (共6层),50.2㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯三户,集中供暖,无,2021-08-14,已购公房,2018-07-11,普通住宅,满两年,非共有,无抵押,已上传房本照片
大方居,通州,101112678837,341,39624元/平米,2008年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,2室1厅1厨1卫,顶层 (共9层),86.06㎡,复式,68.97㎡,板塔结合,南,钢混结构,精装,两梯四户,集中供暖,有,2021-08-18,限价商品房,2012-07-26,普通住宅,满五年,非共有,有抵押 20万元,已上传房本照片
温泉花园A区,昌平,101112625535,233,37352元/平米,1998年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,中楼层 (共5层),62.38㎡,平层,暂无数据,板楼,南,混合结构,精装,一梯三户,集中供暖,无,2021-08-14,商品房,2011-03-16,普通住宅,满五年,非共有,无抵押,已上传房本照片
保利香槟花园,朝阳,101112588070,675,90787元/平米,2009年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,1室1厅1厨1卫,中楼层 (共18层),74.35㎡,平层,56.87㎡,板楼,南,钢混结构,精装,两梯四户,集中供暖,有,2021-08-10,商品房,2015-01-09,普通住宅,满五年,共有,有抵押 100万元,已上传房本照片
凌云居,西城,101112554678,570,99425元/平米,2000年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,1室1厅1厨1卫,低楼层 (共22层),57.33㎡,平层,45.35㎡,塔楼,北,钢混结构,简装,三梯十二户,集中供暖,有,2021-08-08,商品房,2013-04-09,普通住宅,满五年,非共有,无抵押,已上传房本照片
名佳花园一区,昌平,101112691066,319,45618元/平米,2001年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,中楼层 (共7层),69.93㎡,平层,暂无数据,板楼,南 北,混合结构,简装,一梯两户,集中供暖,无,2021-08-19,商品房,2002-11-05,普通住宅,满五年,非共有,无抵押,已上传房本照片
顺悦家园,顺义,101112659609,249,31122元/平米,未知年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,高楼层 (共28层),80.01㎡,平层,60.66㎡,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2021-08-17,商品房,2016-03-17,普通住宅,满五年,非共有,无抵押,已上传房本照片
柏林爱乐三期,朝阳,101112693822,395,58684元/平米,2007年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,1室1厅1厨1卫,底层 (共11层),67.31㎡,平层,55.81㎡,板楼,东,钢混结构,精装,一梯四户,集中供暖,有,2021-08-19,商品房,2013-09-11,普通住宅,满五年,非共有,有抵押 70万元 光大银行 客户偿还,已上传房本照片
柏林爱乐二期,朝阳,101112664664,353,58280元/平米,2007年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,1室0厅1厨1卫,中楼层 (共24层),60.57㎡,平层,47.4㎡,塔楼,西南,钢混结构,简装,两梯十一户,集中供暖,有,2021-08-17,商品房,2013-03-26,普通住宅,满五年,非共有,无抵押,已上传房本照片
西坝河东里,朝阳,101112663931,355,78627元/平米,1987年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,1室1厅1厨1卫,顶层 (共18层),45.15㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯七户,集中供暖,有,2021-08-17,已购公房,2001-12-13,普通住宅,满五年,非共有,无抵押,已上传房本照片
中建国际城,顺义,101112685672,337,40973元/平米,2014年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,2室1厅1厨1卫,顶层 (共10层),82.25㎡,平层,61.76㎡,板塔结合,南 北,钢混结构,简装,两梯两户,集中供暖,有,2021-08-19,商品房,2016-06-24,普通住宅,满五年,非共有,无抵押,已上传房本照片
塔院小区,海淀,101112594113,440,99774元/平米,1992年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,1室1厅1厨1卫,低楼层 (共14层),44.1㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯十七户,集中供暖,有,2021-08-11,已购公房,2018-02-05,普通住宅,满两年,非共有,无抵押,已上传房本照片
紫竹院98号院,海淀,101112642527,538,104772元/平米,1985年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,中楼层 (共5层),51.35㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯三户,集中供暖,无,2021-08-15,已购公房,2001-12-19,普通住宅,满五年,非共有,无抵押,已上传房本照片
三义庙北,海淀,101112598429,470,104911元/平米,1986年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,1室1厅1厨1卫,顶层 (共6层),44.8㎡,平层,暂无数据,板楼,南,混合结构,精装,一梯三户,集中供暖,无,2021-08-11,商品房,2017-11-10,普通住宅,满两年,非共有,无抵押,已上传房本照片
大峪南路,门头沟,101112589126,172,33347元/平米,1980年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,低楼层 (共6层),51.58㎡,平层,暂无数据,板楼,南 北,混合结构,简装,一梯两户,集中供暖,无,2021-08-11,商品房,2015-03-19,普通住宅,满五年,非共有,有抵押 40万元 公积金管理中心 业主自还,已上传房本照片
新街口西里二区,西城,101112695688,728,118125元/平米,2004年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,1室1厅1厨1卫,中楼层 (共7层),61.63㎡,平层,55.68㎡,板楼,东,混合结构,简装,一梯三户,自供暖,无,2021-08-20,二类经济适用房,2011-02-22,普通住宅,满五年,非共有,无抵押,已上传房本照片
长阳半岛怡和路1号院,房山,101112682949,399,42757元/平米,2014年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,低楼层 (共18层),93.32㎡,平层,74.65㎡,板楼,南 北,钢混结构,精装,两梯四户,集中供暖,有,2021-08-19,商品房,2016-03-31,普通住宅,满五年,非共有,有抵押 60万元 公积金管理中心 业主自还,已上传房本照片
宝星国际二期,朝阳,101112610440,575,91445元/平米,2006年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,1室0厅1厨1卫,低楼层 (共25层),62.88㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,自供暖,有,2021-08-12,商品房,2019-07-28,普通住宅,满两年,非共有,有抵押 100万元 银行 客户偿还,已上传房本照片
八角南路,石景山,101112625887,324,50413元/平米,1984年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,低楼层 (共6层),64.27㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,集中供暖,无,2021-08-14,已购公房,2008-01-15,普通住宅,满五年,非共有,无抵押,已上传房本照片
通惠家园,朝阳,101112639391,498,57586元/平米,2001年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,2室1厅1厨1卫,高楼层 (共28层),86.48㎡,平层,69.3㎡,板塔结合,东南,钢混结构,精装,三梯十户,集中供暖,有,2021-08-15,商品房,2018-04-27,普通住宅,满两年,非共有,无抵押,已上传房本照片
建邦枫景,丰台,101112624954,319,56162元/平米,2011年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,1室1厅1厨1卫,低楼层 (共22层),56.8㎡,平层,46.06㎡,板楼,南,钢混结构,简装,两梯六户,集中供暖,有,2021-08-14,限价商品房,2012-05-09,普通住宅,满五年,非共有,无抵押,已上传房本照片
首开国风美唐二期,昌平,101112616662,610,73539元/平米,2015年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,低楼层 (共15层),82.95㎡,平层,65.22㎡,板楼,西南,钢混结构,精装,两梯三户,集中供暖,有,2021-08-13,商品房,2016-03-18,普通住宅,满五年,非共有,有抵押 86万元 中国银行 客户偿还,已上传房本照片
三环新城8号院,丰台,101112573611,348,69420元/平米,2007年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,1室1厅1厨1卫,中楼层 (共15层),50.13㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯八户,自供暖,有,2021-08-09,商品房,2016-04-19,普通住宅,满五年,非共有,无抵押,已上传房本照片
大柳树9号院,海淀,101112811179,915,113103元/平米,1990年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室1厅1厨1卫,底层 (共6层),80.9㎡,平层,暂无数据,板楼,南 北,混合结构,精装,一梯三户,集中供暖,无,2021-08-29,已购公房,2021-08-18,普通住宅,未满两年,非共有,无抵押,已上传房本照片
温莎大道,朝阳,101104892397,2900,73314元/平米,2005年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,4室2厅1厨3卫,低楼层 (共16层),395.56㎡,平层,331.03㎡,板楼,西南 北,钢混结构,精装,三梯四户,集中供暖,有,2019-06-07,商品房,2007-02-27,普通住宅,满五年,非共有,无抵押,已上传房本照片
农光里,朝阳,101112628268,419,57108元/平米,2001年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,低楼层 (共12层),73.37㎡,平层,暂无数据,板楼,东 西,钢混结构,精装,两梯十户,集中供暖,有,2021-08-14,商品房,2013-01-25,普通住宅,满五年,非共有,有抵押 100万元,已上传房本照片
育新花园北里,大兴,101112637045,175,23888元/平米,2013年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,中楼层 (共18层),73.26㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2021-08-15,商品房,2016-04-11,普通住宅,满五年,非共有,无抵押,已上传房本照片
日光清城,通州,101112660317,530,40726元/平米,2003年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,3室1厅1厨2卫,中楼层 (共7层),130.14㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2021-08-17,商品房,2013-11-22,普通住宅,满五年,非共有,有抵押 270万元 兴业银行 客户偿还,已上传房本照片
苹果派,朝阳,101112544377,455,58771元/平米,2007年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板楼,2室1厅1厨1卫,低楼层 (共11层),77.42㎡,平层,65.94㎡,板楼,东北,钢混结构,精装,一梯五户,集中供暖,有,2021-08-07,商品房,2016-05-26,普通住宅,满五年,非共有,有抵押 200万元 房贷 客户偿还,已上传房本照片
花园闸小区,朝阳,101112649178,450,52436元/平米,2000年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/塔楼,3室1厅1厨1卫,中楼层 (共18层),85.82㎡,平层,70.3㎡,塔楼,西南,钢混结构,精装,两梯十户,集中供暖,有,2021-08-16,商品房,2008-09-25,普通住宅,满五年,共有,有抵押 150万元,已上传房本照片
北京新天地四期,朝阳,101112623324,839,58936元/平米,2009年建根据本栋部分房源产权证中《房屋登记表》上的测图日期统计生成，可能本栋不同房源之间存在差异，仅供参考。/板塔结合,3室2厅1厨2卫,高楼层 (共26层),142.36㎡,平层,113.41㎡,板塔结合,南 北,钢混结构,简装,两梯五户,集中供暖,有,2021-08-13,商品房,2012-11-29,普通住宅,满五年,非共有,无抵押,已上传房本照片
