0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
雅居乐锦城花漾集,花都,108402534162,101.5,15333元/平米,2008年建/塔楼,2室1厅1厨1卫,高楼层 (共32层),66.2㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯十五户,有,2021-08-08,商品房,2019-06-10,普通住宅,满两年,非共有,有抵押 32万元 公积金 业主自还,已上传房本照片,,,
金碧世纪花园,黄埔,108402528803,438,59877元/平米,2004年建/塔楼,2室2厅1厨1卫,高楼层 (共32层),73.15㎡,平层,59.85㎡,塔楼,北 东北,钢混结构,精装,三梯八户,有,2021-08-07,商品房,2011-01-20,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
西华路,越秀,108402525245,115,48729元/平米,未知年建/板楼,2室1厅1厨1卫,低楼层 (共9层),23.6㎡,平层,20.88㎡,板楼,东南,钢混结构,精装,一梯七户,无,2021-08-06,商品房,2000-08-08,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
保利花园(海珠),海珠,108402524080,436,54263元/平米,2000年建/板楼,2室1厅1厨1卫,高楼层 (共11层),80.35㎡,平层,68.39㎡,板楼,西南,钢混结构,精装,一梯四户,有,2021-08-06,商品房,2015-09-07,普通住宅,满五年,非共有,有抵押 100万元 中国银行 业主自还,已上传房本照片,,,
和安大厦,海珠,108402546234,335,52060元/平米,2008年建/塔楼,2室2厅1厨1卫,中楼层 (共16层),64.35㎡,平层,50.17㎡,塔楼,北,钢混结构,精装,两梯八户,有,2021-08-12,商品房,2010-09-29,普通住宅,满五年,非共有,有抵押 150万元 业主自还,已上传房本照片,,,
金碧花园第三金碧,海珠,108402557719,450,56977元/平米,2005年建/塔楼,2室1厅1厨1卫,中楼层 (共32层),78.98㎡,平层,65.05㎡,塔楼,东南,钢混结构,精装,两梯六户,有,2021-08-15,商品房,2015-08-25,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
明珠花园(海珠区),海珠,108402520910,405,39520元/平米,1996年建/塔楼,2室2厅1厨1卫,高楼层 (共33层),102.48㎡,平层,82.98㎡,塔楼,北,钢混结构,简装,两梯八户,有,2021-08-05,商品房,2014-02-18,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
江南雅居,海珠,108402572339,320,43957元/平米,1995年建/塔楼,2室1厅1厨1卫,高楼层 (共27层),72.8㎡,平层,暂无数据,塔楼,东南 南,钢混结构,精装,三梯九户,有,2021-08-19,商品房,1997-11-10,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
金联市场,花都,108402570759,27.5,9804元/平米,1996年建/塔楼,1室1厅1厨1卫,中楼层 (共8层),28.05㎡,平层,暂无数据,塔楼,北,钢混结构,简装,一梯五十二户,无,2021-08-19,商品房,1987-08-11,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
瑞宝花园,海珠,108402529551,293,37435元/平米,1999年建/塔楼,2室1厅1厨1卫,高楼层 (共9层),78.27㎡,平层,71.84㎡,塔楼,东南 南 北,钢混结构,简装,一梯五户,有,2021-08-07,房改房,1999-11-16,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
雅致花园,海珠,108402541363,328,42532元/平米,2005年建/塔楼,2室2厅1厨1卫,高楼层 (共16层),77.12㎡,平层,61.74㎡,塔楼,西北,钢混结构,精装,两梯八户,有,2021-08-11,商品房,2008-08-11,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
十八甫北路,荔湾,108402566750,138,33134元/平米,1991年建/塔楼,2室1厅1厨1卫,中楼层 (共9层),41.65㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯三户,无,2021-08-18,商品房,2007-01-18,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
海天花苑,海珠,108402540993,338,42340元/平米,2004年建/塔楼,2室2厅1厨1卫,中楼层 (共36层),79.83㎡,平层,79.83㎡,塔楼,南 东北,钢混结构,简装,三梯八户,有,2021-08-10,商品房,2016-02-02,普通住宅,满五年,非共有,有抵押 50万元,已上传房本照片,,,
花都美景花园,花都,108402559937,84.8,12380元/平米,1996年建/暂无数据,2室1厅1厨1卫,中楼层 (共8层),68.5㎡,平层,暂无数据,暂无数据,南,钢混结构,精装,一梯四户,暂无数据,2021-08-16,商品房,2016-08-17,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
珠江新岸公寓,海珠,108402572202,235,53301元/平米,2009年建/塔楼,1室0厅1厨1卫,低楼层 (共32层),44.09㎡,平层,暂无数据,塔楼,西,钢混结构,精装,五梯二十七户,有,2021-08-19,商品房,2011-08-17,普通住宅,满五年,非共有,有抵押 有抵押不多，业主自己解决,已上传房本照片,,,
西华路,越秀,108402557620,75,33334元/平米,未知年建/塔楼,1室0厅1厨1卫,中楼层 (共9层),22.5㎡,平层,19.4㎡,塔楼,西,钢混结构,其他,一梯四户,无,2021-08-15,商品房,2018-02-08,普通住宅,满两年,共有,无抵押,已上传房本照片,,,
金碧花园第一金碧,海珠,108402535217,380,48199元/平米,2000年建/塔楼,2室1厅1厨1卫,高楼层 (共32层),78.84㎡,平层,60.17㎡,塔楼,南 北,钢混结构,简装,三梯七户,有,2021-08-09,商品房,2010-09-27,普通住宅,满五年,非共有,有抵押 200万元,已上传房本照片,,,
顺德碧桂园东苑,番禺,108402559449,101,16109元/平米,未知年建/塔楼,2室1厅1厨1卫,低楼层 (共6层),62.7㎡,平层,57㎡,塔楼,北,钢混结构,精装,一梯四户,无,2021-08-16,商品房,2009-05-05,普通住宅,满五年,非共有,有抵押 60万元 客户偿还,已上传房本照片,,,
洪德路,海珠,108402618406,188,33704元/平米,1995年建/塔楼,3室2厅1厨1卫,中楼层 (共9层),55.78㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯四户,暂无数据,2021-09-01,商品房,2004-12-15,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
金碧花园第三金碧,海珠,108402565596,380,57350元/平米,2005年建/板塔结合,2室2厅1厨1卫,高楼层 (共32层),66.26㎡,平层,54.58㎡,板塔结合,南 北,钢混结构,简装,两梯六户,有,2021-08-17,商品房,2014-06-03,普通住宅,满五年,非共有,有抵押 20万元,已上传房本照片,,,
江南商住城,番禺,108402545621,155,19448元/平米,2000年建/塔楼,2室1厅1厨1卫,中楼层 (共8层),79.7㎡,平层,70.28㎡,塔楼,南,钢混结构,简装,一梯两户,无,2021-08-12,商品房,2009-12-31,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
新光城市广场,荔湾,108402525609,198,53084元/平米,2003年建/塔楼,2室1厅1厨1卫,中楼层 (共20层),37.3㎡,平层,暂无数据,塔楼,东,钢混结构,精装,三梯二十八户,有,2021-08-06,商品房,2014-04-18,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
新塘新世界花园嘉华苑,增城,108402498044,150,19133元/平米,2004年建/塔楼,2室2厅1厨1卫,中楼层 (共7层),78.4㎡,平层,70.69㎡,塔楼,北,钢混结构,精装,一梯四户,有,2021-07-29,商品房,2012-12-19,普通住宅,满五年,非共有,有抵押 40万元 客户偿还,已上传房本照片,,,
锦绣新天地,增城,108402240092,195,16776元/平米,2012年建/塔楼,3室2厅1厨2卫,低楼层 (共26层),116.24㎡,平层,95.55㎡,塔楼,北,钢混结构,精装,两梯四户,有,2021-05-10,商品房,2016-04-29,普通住宅,满五年,非共有,有抵押 50万元 业主自还,已上传房本照片,,,
汇美怡苑,增城,108401484093,290,12889元/平米,未知年建/暂无数据,6室3厅1厨3卫,低楼层 (共3层),225㎡,复式,暂无数据,暂无数据,南,钢混结构,精装,一梯一户,暂无数据,未知,未知,2020-08-04,私产,2007-01-25,商住两用,满五年,非共有,无抵押,已上传房本照片,
新塘新世界花园嘉华苑,增城,108401571679,138,18825元/平米,2002年建/塔楼,2室2厅1厨1卫,高楼层 (共7层),73.31㎡,平层,66.62㎡,塔楼,南,钢混结构,精装,一梯四户,无,2020-09-03,商品房,2013-01-08,普通住宅,满五年,共有,有抵押 10万元,已上传房本照片,,,
碧桂园凤凰城凤馨苑,增城,108400147571,195,20079元/平米,2002年建/塔楼,3室2厅1厨2卫,高楼层 (共11层),97.12㎡,平层,79.81㎡,塔楼,北,钢混结构,精装,两梯四户,有,2018-11-17,商品房,2009-06-18,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
滨海花园(增城),增城,108401391152,108,11613元/平米,未知年建/塔楼,4室2厅1厨2卫,低楼层 (共8层),93㎡,平层,86.35㎡,塔楼,东南,钢混结构,精装,一梯三户,暂无数据,2020-07-06,商品房,2011-11-04,普通住宅,满五年,非共有,有抵押 20万元 业主自还,已上传房本照片,,,
敏捷御峰国际,番禺,108402236564,130,14670元/平米,2016年建/塔楼,3室2厅1厨2卫,低楼层 (共10层),88.62㎡,复式,61.42㎡,塔楼,南,钢混结构,精装,两梯十三户,有,民水,民电,2021-05-09,商品房,2017-11-03,商住两用,满两年,共有,无抵押,已上传房本照片,
石滩第一城,增城,108402346848,112,11348元/平米,未知年建/塔楼,3室2厅1厨2卫,中楼层 (共9层),98.7㎡,平层,81.96㎡,塔楼,东北,钢混结构,精装,一梯四户,无,2021-06-13,商品房,2016-05-12,普通住宅,满五年,非共有,有抵押 30万元 业主欠银行50万，只给首期30赎证就可以 客户偿还,已上传房本照片,,,
金地荔湖城,增城,108402263483,149,13212元/平米,未知年建/塔楼,3室2厅1厨2卫,中楼层 (共9层),112.78㎡,平层,暂无数据,塔楼,南,钢混结构,精装,三梯两户,有,2021-05-17,商品房,2016-10-13,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
新都盛世名门宏城汇,增城,108402060709,95,25593元/平米,2012年建/塔楼,1室1厅1厨1卫,低楼层 (共15层),37.12㎡,复式,27.25㎡,塔楼,北,钢混结构,精装,三梯十八户,有,2021-03-14,商品房,2015-03-20,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
力诚凯怡湾,增城,108402279034,142,18206元/平米,2013年建/板楼,2室2厅1厨1卫,中楼层 (共31层),78㎡,平层,63.61㎡,板楼,北,钢混结构,简装,两梯八户,有,2021-05-22,商品房,2015-04-15,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
现代城市花园,增城,108402175388,242,21498元/平米,2006年建/塔楼,3室2厅1厨2卫,高楼层 (共18层),112.57㎡,平层,92.3㎡,塔楼,南 北,钢混结构,精装,两梯六户,有,2021-04-18,商品房,2009-08-11,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
新塘石油大楼,增城,108402462179,99.7,9989元/平米,未知年建/暂无数据,3室2厅1厨1卫,中楼层 (共5层),99.81㎡,平层,96.71㎡,暂无数据,西,未知结构,简装,一梯一户,暂无数据,2021-07-18,商品房,1995-12-21,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
东方名都,增城,108402102417,258,26873元/平米,2013年建/塔楼,3室2厅1厨1卫,中楼层 (共29层),96.01㎡,平层,76.38㎡,塔楼,西南,钢混结构,精装,两梯五户,有,2021-03-27,商品房,2014-11-21,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
新都盛世名门宏城汇,增城,108400968842,172,22552元/平米,2012年建/塔楼,2室1厅1厨1卫,中楼层 (共22层),76.27㎡,平层,暂无数据,塔楼,北,钢混结构,简装,三梯十二户,有,2020-02-27,商品房,2017-11-27,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
碧桂园凤凰城凤翠苑,增城,108402447989,395,22850元/平米,2002年建/暂无数据,4室2厅1厨3卫,低楼层 (共1层),172.87㎡,复式,暂无数据,暂无数据,西北,钢混结构,简装,一梯一户,无,2021-07-14,商品房,2017-04-18,普通住宅,满两年,非共有,有抵押 163万元 民生银行 客户偿还,已上传房本照片,,,
惠百氏广场,增城,108402455925,165,21927元/平米,2013年建/塔楼,2室1厅1厨1卫,低楼层 (共18层),75.25㎡,平层,59.23㎡,塔楼,西,钢混结构,精装,两梯七户,有,2021-07-16,商品房,2018-04-26,普通住宅,满两年,非共有,有抵押 20万元,已上传房本照片,,,
群星商住大厦,增城,108402373178,102,8192元/平米,1998年建/塔楼,3室2厅1厨1卫,高楼层 (共13层),124.52㎡,平层,99.06㎡,塔楼,南 北,钢混结构,精装,两梯十户,有,2021-06-22,商品房,2015-06-05,普通住宅,满五年,非共有,有抵押 70万元 业主自还,已上传房本照片,,,
水电广场,增城,108402381814,153,20477元/平米,2015年建/塔楼,2室2厅1厨1卫,低楼层 (共23层),74.72㎡,平层,55.16㎡,塔楼,东南,钢混结构,精装,四梯二十户,有,2021-06-24,商品房,2012-10-17,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
金泽华庭,增城,108401805431,153,14729元/平米,2009年建/塔楼,3室2厅1厨1卫,低楼层 (共20层),103.88㎡,平层,84.46㎡,塔楼,南,钢混结构,精装,两梯四户,有,2020-11-30,商品房,2013-12-24,普通住宅,满五年,非共有,有抵押 60万元 客户偿还,已上传房本照片,,,
汇太中路农行宿舍,增城,108402073581,117,10876元/平米,未知年建/塔楼,3室2厅1厨2卫,中楼层 (共7层),107.58㎡,平层,100㎡,塔楼,西南,钢混结构,简装,一梯两户,无,2021-03-18,商品房,2002-03-18,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
新都盛世名门,增城,108402194088,280,25045元/平米,2012年建/塔楼,4室2厅1厨2卫,中楼层 (共12层),111.8㎡,平层,94.64㎡,塔楼,北,钢混结构,精装,两梯四户,有,2021-04-24,商品房,2013-06-27,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
顺欣花园,增城,108401708639,155,17817元/平米,未知年建/塔楼,3室2厅1厨1卫,高楼层 (共18层),87㎡,平层,71.05㎡,塔楼,东北,钢混结构,简装,两梯六户,有,2020-10-24,商品房,2009-07-06,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
新都盛世名门宏城汇,增城,108401468294,104.8,29430元/平米,2012年建/塔楼,2室1厅1厨1卫,中楼层 (共15层),35.61㎡,复式,26.14㎡,塔楼,西南,钢混结构,简装,三梯十八户,有,2020-07-30,商品房,2014-03-07,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
群星花园,增城,108401351384,85.6,11010元/平米,未知年建/板楼,2室1厅1厨1卫,高楼层 (共8层),77.75㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,2020-06-24,商品房,2018-02-05,普通住宅,满两年,非共有,有抵押 50万元 邮政银行 客户偿还,已上传房本照片,,,
新塘新世界花园嘉乐苑,增城,108402274693,167,17766元/平米,2005年建/塔楼,3室2厅1厨1卫,高楼层 (共6层),94㎡,平层,82.84㎡,塔楼,北,钢混结构,精装,一梯四户,无,2021-05-21,商品房,2006-04-25,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
大壮国际广场,黄埔,108402327978,200,20722元/平米,2014年建/板楼,4室1厅1厨2卫,高楼层 (共17层),96.52㎡,复式,暂无数据,板楼,南 北,钢混结构,精装,三梯二十六户,有,商水,商电,3.45元/m3,2021-06-06,商品房,2013-05-28,商住两用,满五年,非共有,有抵押 14万元,已上传房本照片
新都盛世名门,增城,108402424069,195,25049元/平米,2012年建/塔楼,2室2厅1厨1卫,中楼层 (共11层),77.85㎡,平层,65.62㎡,塔楼,北,钢混结构,精装,一梯四户,有,2021-07-06,商品房,2009-06-19,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
金时花园,增城,108402424630,147,14736元/平米,未知年建/板塔结合,3室2厅1厨2卫,中楼层 (共18层),99.76㎡,平层,81.78㎡,板塔结合,东北,钢混结构,精装,一梯四户,暂无数据,2021-07-07,商品房,2016-07-18,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
爱群荟景湾,越秀,108402266447,2450,65894元/平米,2014年建/塔楼,5室2厅1厨5卫,高楼层 (共47层),371.81㎡,平层,暂无数据,塔楼,南,钢混结构,精装,八梯两户,有,民水,民电,3.45元/m3,2021-05-18,商品房,2017-04-12,商住两用,满两年,非共有,无抵押,已上传房本照片
金色港湾,增城,108402407865,119,16780元/平米,2006年建/塔楼,3室2厅1厨1卫,中楼层 (共7层),70.92㎡,平层,61.43㎡,塔楼,北,钢混结构,精装,一梯八户,有,2021-07-02,商品房,2015-06-17,普通住宅,满五年,非共有,有抵押 30万元 建设银行 业主自还,已上传房本照片,,,
锦绣银苑,增城,108402148880,150.8,16289元/平米,未知年建/塔楼,3室2厅1厨1卫,高楼层 (共19层),92.58㎡,平层,76.5㎡,塔楼,北,钢混结构,精装,两梯四户,有,2021-04-10,商品房,2013-10-09,普通住宅,满五年,非共有,有抵押 79万元 华润银行 金融公司垫资,已上传房本照片,,,
锦绣银苑,增城,108402168597,138,15129元/平米,未知年建/塔楼,3室1厅1厨1卫,低楼层 (共19层),91.22㎡,平层,暂无数据,塔楼,北,钢混结构,简装,两梯四户,有,2021-04-16,商品房,2017-04-13,普通住宅,满两年,共有,有抵押 60万元 业主自还,已上传房本照片,,,
合景誉山国际,增城,108401889465,153,17170元/平米,未知年建/塔楼,3室2厅1厨1卫,低楼层 (共18层),89.11㎡,平层,70.3㎡,塔楼,南,钢混结构,精装,两梯四户,有,2021-01-03,商品房,2016-03-07,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
金泽豪庭,增城,108402491737,229.5,22710元/平米,2009年建/塔楼,3室2厅1厨2卫,低楼层 (共27层),101.06㎡,平层,82.52㎡,塔楼,北,钢混结构,精装,两梯四户,有,2021-07-27,商品房,2012-09-03,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
新塘医院宿舍,增城,108402376238,98,8783元/平米,未知年建/塔楼,3室2厅1厨2卫,高楼层 (共7层),111.58㎡,平层,99.99㎡,塔楼,东 南,钢混结构,精装,一梯两户,无,2021-06-23,商品房,2011-05-23,普通住宅,满五年,非共有,有抵押 客户偿还,已上传房本照片,,,
